Value Set Name,Code System,Code,Code Description,,,,,,,,,,,,,,,
Ultrasound,SNOMEDCT,432668002,US hand and wrist,,,,,,,,,,,,,,,
Ultrasound,SNOMEDCT,419523009,Ultrasonography of oesophagus,,,,,,,,,,,,,,,
Ultrasound,SNOMEDCT,241493005,Ultrasound scan for fetal growth,,,,,,,,,,,,,,,
Ultrasound,SNOMEDCT,432089005,US scan of long saphenous vein for skin marking,,,,,,,,,,,,,,,
Ultrasound,SNOMEDCT,432720004,Ultrasonography of seminal vesicles,,,,,,,,,,,,,,,
Ultrasound,SNOMEDCT,53457009,Echocardiography for determining prosthetic valve motion,,,,,,,,,,,,,,,
Ultrasound,SNOMEDCT,702985005,Ultrasonography of fetal shunt,,,,,,,,,,,,,,,
Ultrasound,SNOMEDCT,710210004,Ultrasonography of fistula,,,,,,,,,,,,,,,
Ultrasound,SNOMEDCT,829871000000103,Ultrasonography guided insertion of fiducial marker into spine,,,,,,,,,,,,,,,
Ultrasound,SNOMEDCT,1044001,Diagnostic ultrasound of abdomen and retroperitoneum,,,,,,,,,,,,,,,
Ultrasound,SNOMEDCT,303915000,US gastrointestinal tract,,,,,,,,,,,,,,,
Ultrasound,SNOMEDCT,432246004,Transvaginal obstetric US doppler scan,,,,,,,,,,,,,,,
Ultrasound,SNOMEDCT,427043003,Ultrasound scan of upper arm,,,,,,,,,,,,,,,
Ultrasound,SNOMEDCT,44052005,Ultrasonography of biliary tract,,,,,,,,,,,,,,,
Ultrasound,SNOMEDCT,711279001,Doppler ultrasonography of vascular structure of intestine,,,,,,,,,,,,,,,
Ultrasound,SNOMEDCT,432002003,US scan of thumb,,,,,,,,,,,,,,,
Ultrasound,SNOMEDCT,408815001,Ultrasound scan for foetal nuchal translucency,,,,,,,,,,,,,,,
Ultrasound,SNOMEDCT,432003008,Ultrasonography of rib,,,,,,,,,,,,,,,
Ultrasound,SNOMEDCT,241515004,US measurement of skin thickness,,,,,,,,,,,,,,,
Ultrasound,SNOMEDCT,449202009,Fine needle aspiration biopsy of inguinal region using ultrasound guidance,,,,,,,,,,,,,,,
Ultrasound,SNOMEDCT,709646001,Ultrasonography guided biopsy of lower limb,,,,,,,,,,,,,,,
Ultrasound,SNOMEDCT,373671009,Specific ultrasound studies,,,,,,,,,,,,,,,
Ultrasound,SNOMEDCT,433168005,Biopsy of elbow using ultrasound guidance,,,,,,,,,,,,,,,
Ultrasound,SNOMEDCT,418655007,US scan of pericardium and biopsy,,,,,,,,,,,,,,,
Ultrasound,SNOMEDCT,41260001,Diagnostic Doppler ultrasonography of pelvic area,,,,,,,,,,,,,,,
Ultrasound,SNOMEDCT,711507002,Doppler transoesophageal echocardiography,,,,,,,,,,,,,,,
Ultrasound,SNOMEDCT,709996003,Ultrasonography of pseudoaneurysm,,,,,,,,,,,,,,,
Ultrasound,SNOMEDCT,911511000000109,Doppler ultrasonography of transplanted liver,,,,,,,,,,,,,,,
Ultrasound,SNOMEDCT,401222009,Left dorsalis pedis ABPI,,,,,,,,,,,,,,,
Ultrasound,SNOMEDCT,54689004,Real time scan,,,,,,,,,,,,,,,
Ultrasound,SNOMEDCT,268447006,Doppler studies,,,,,,,,,,,,,,,
Ultrasound,SNOMEDCT,241512001,US scan of Achilles tendons,,,,,,,,,,,,,,,
Ultrasound,SNOMEDCT,438416007,Ultrasonography of abdomen and urinary system,,,,,,,,,,,,,,,
Ultrasound,SNOMEDCT,440512006,Biopsy of transplanted kidney using ultrasound guidance,,,,,,,,,,,,,,,
Ultrasound,SNOMEDCT,811691000000105,Quantitative ultrasonography of lower limb,,,,,,,,,,,,,,,
Ultrasound,SNOMEDCT,417968003,US scan of peripheral veins,,,,,,,,,,,,,,,
Ultrasound,SNOMEDCT,252449001,Bidirectional pulsed wave ultrasonic Doppler,,,,,,,,,,,,,,,
Ultrasound,SNOMEDCT,23931002,Ultrasonography of head and neck,,,,,,,,,,,,,,,
Ultrasound,SNOMEDCT,426840007,Fetal biometry using ultrasound,,,,,,,,,,,,,,,
Ultrasound,SNOMEDCT,419861003,US scan of peripheral arteries,,,,,,,,,,,,,,,
Ultrasound,SNOMEDCT,241461002,US scan of thoracic aorta,,,,,,,,,,,,,,,
Ultrasound,SNOMEDCT,438301008,Biopsy of salivary gland using ultrasound guidance,,,,,,,,,,,,,,,
Ultrasound,SNOMEDCT,1026101000000100,FICE - Focused Intensive Care Echocardiography,,,,,,,,,,,,,,,
Ultrasound,SNOMEDCT,432234003,Injection of wrist using ultrasound guidance,,,,,,,,,,,,,,,
Ultrasound,SNOMEDCT,1034651000000100,Intraoral ultrasonography,,,,,,,,,,,,,,,
Ultrasound,SNOMEDCT,711504009,Doppler ultrasonography of transjugular intrahepatic portosystemic shunt stent,,,,,,,,,,,,,,,
Ultrasound,SNOMEDCT,711423000,Doppler ultrasonography of vascular graft,,,,,,,,,,,,,,,
Ultrasound,SNOMEDCT,169229007,Dating/booking US scan,,,,,,,,,,,,,,,
Ultrasound,SNOMEDCT,431394000,US doppler flow mapping of vein of upper limb,,,,,,,,,,,,,,,
Ultrasound,SNOMEDCT,811681000000108,Quantitative ultrasonography of upper limb,,,,,,,,,,,,,,,
Ultrasound,SNOMEDCT,241481001,US scan of kidney and ureters,,,,,,,,,,,,,,,
Ultrasound,SNOMEDCT,55761000,Echogynography,,,,,,,,,,,,,,,
Ultrasound,SNOMEDCT,303911009,Ultrasound studies of systems,,,,,,,,,,,,,,,
Ultrasound,SNOMEDCT,252421008,Intracavitary echocardiography,,,,,,,,,,,,,,,
Ultrasound,SNOMEDCT,447225004,Ultrasonography of vein of neck,,,,,,,,,,,,,,,
Ultrasound,SNOMEDCT,433805008,Fine needle aspiration and core needle biopsy of breast using ultrasound guidance,,,,,,,,,,,,,,,
Ultrasound,SNOMEDCT,241477001,US scan of bowel,,,,,,,,,,,,,,,
Ultrasound,SNOMEDCT,431852008,Pediatric echocardiography,,,,,,,,,,,,,,,
Ultrasound,SNOMEDCT,241463004,US scan of neck vessels,,,,,,,,,,,,,,,
Ultrasound,SNOMEDCT,448689003,Radiofrequency biopsy of breast using ultrasound guidance,,,,,,,,,,,,,,,
Ultrasound,SNOMEDCT,228711000000104,Rhesus detailed scan,,,,,,,,,,,,,,,
Ultrasound,SNOMEDCT,277668001,US scan of pancreas,,,,,,,,,,,,,,,
Ultrasound,SNOMEDCT,432237005,Aspiration of hip using ultrasound guidance,,,,,,,,,,,,,,,
Ultrasound,SNOMEDCT,448764002,Ultrasound elastography,,,,,,,,,,,,,,,
Ultrasound,SNOMEDCT,353031000000108,Ultrasound scan of abdomen and renal tract,,,,,,,,,,,,,,,
Ultrasound,SNOMEDCT,1043007,Doppler color flow velocity mapping,,,,,,,,,,,,,,,
Ultrasound,SNOMEDCT,438345008,Aspiration of kidney using ultrasound guidance,,,,,,,,,,,,,,,
Ultrasound,SNOMEDCT,164817009,Placental localization,,,,,,,,,,,,,,,
Ultrasound,SNOMEDCT,41051004,"Echography, A-mode with amplitude quantitation",,,,,,,,,,,,,,,
Ultrasound,SNOMEDCT,432550005,Core needle biopsy of breast using ultrasound guidance,,,,,,,,,,,,,,,
Ultrasound,SNOMEDCT,71163001,"Echography of abdomen, B-scan, complete",,,,,,,,,,,,,,,
Ultrasound,SNOMEDCT,709647005,Doppler ultrasonography of ophthalmic artery,,,,,,,,,,,,,,,
Ultrasound,SNOMEDCT,419257000,US scan and biopsy of upper abdomen,,,,,,,,,,,,,,,
Ultrasound,SNOMEDCT,438344007,Aspiration of breast using ultrasound guidance,,,,,,,,,,,,,,,
Ultrasound,SNOMEDCT,432337008,Fine needle aspiration of breast using ultrasound guidance,,,,,,,,,,,,,,,
Ultrasound,SNOMEDCT,230927001,Intracranial intravascular ultrasound,,,,,,,,,,,,,,,
Ultrasound,SNOMEDCT,847491000000106,Ultrasonography guided insertion of non-tunnelled central venous catheter,,,,,,,,,,,,,,,
Ultrasound,SNOMEDCT,432663006,US scan of toe,,,,,,,,,,,,,,,
Ultrasound,SNOMEDCT,438819006,Aspiration of thyroid using ultrasound guidance,,,,,,,,,,,,,,,
Ultrasound,SNOMEDCT,113110002,Ultrasonography for deep vein thrombosis,,,,,,,,,,,,,,,
Ultrasound,SNOMEDCT,702585002,Doppler ultrasonography of renal artery,,,,,,,,,,,,,,,
Ultrasound,SNOMEDCT,426100003,Ultrasound scan of left hip,,,,,,,,,,,,,,,
Ultrasound,SNOMEDCT,431756003,US scan of cranial cavity,,,,,,,,,,,,,,,
Ultrasound,SNOMEDCT,711500000,Doppler ultrasonography of vascular structure of lower limb,,,,,,,,,,,,,,,
Ultrasound,SNOMEDCT,169251004,US scan of bladder,,,,,,,,,,,,,,,
Ultrasound,SNOMEDCT,52792009,Ultrasound cephalometrics,,,,,,,,,,,,,,,
Ultrasound,SNOMEDCT,710306004,Doppler ultrasonography of vein,,,,,,,,,,,,,,,
Ultrasound,SNOMEDCT,826601000000101,Transvaginal and transabdominal ultrasonography of pelvis,,,,,,,,,,,,,,,
Ultrasound,SNOMEDCT,241485005,US scan of penis,,,,,,,,,,,,,,,
Ultrasound,SNOMEDCT,431785009,US compression venography of lower limb,,,,,,,,,,,,,,,
Ultrasound,SNOMEDCT,443272003,Puncture of peripheral vein using ultrasound guidance,,,,,,,,,,,,,,,
Ultrasound,SNOMEDCT,401223004,Right dorsalis pedis ABPI,,,,,,,,,,,,,,,
Ultrasound,SNOMEDCT,449921006,Ultrasonography of upper limb,,,,,,,,,,,,,,,
Ultrasound,SNOMEDCT,431653000,Doppler ultrasonography of aorta and iliac artery,,,,,,,,,,,,,,,
Ultrasound,SNOMEDCT,445866007,Ultrasonography of multiple pregnancy for fetal anomaly,,,,,,,,,,,,,,,
Ultrasound,SNOMEDCT,711231008,Doppler ultrasonography of venous structure of limb,,,,,,,,,,,,,,,
Ultrasound,SNOMEDCT,900031000000104,Ultrasonography of kidney with contrast,,,,,,,,,,,,,,,
Ultrasound,SNOMEDCT,446208007,Ultrasonography in second trimester,,,,,,,,,,,,,,,
Ultrasound,SNOMEDCT,241484009,US scan of transplant kidney,,,,,,,,,,,,,,,
Ultrasound,SNOMEDCT,433156001,Intraoperative epiaortic ultrasonography,,,,,,,,,,,,,,,
Ultrasound,SNOMEDCT,31998007,"Echography, scan B-mode for fetal growth rate",,,,,,,,,,,,,,,
Ultrasound,SNOMEDCT,433223007,Doppler ultrasonography of aorta,,,,,,,,,,,,,,,
Ultrasound,SNOMEDCT,443630007,Ultrasonography of liver with contrast,,,,,,,,,,,,,,,
Ultrasound,SNOMEDCT,108288002,Ultrasound procedure on topographic region,,,,,,,,,,,,,,,
Ultrasound,SNOMEDCT,438491001,Ultrasonography of soft tissue of craniofacial region,,,,,,,,,,,,,,,
Ultrasound,SNOMEDCT,419611005,US scan and biopsy of scrotum,,,,,,,,,,,,,,,
Ultrasound,SNOMEDCT,418976004,US scan of cardiac vessels,,,,,,,,,,,,,,,
Ultrasound,SNOMEDCT,241516003,US scan of spine,,,,,,,,,,,,,,,
Ultrasound,SNOMEDCT,418296000,US scan of female genital tract,,,,,,,,,,,,,,,
Ultrasound,SNOMEDCT,418575006,US scan of face,,,,,,,,,,,,,,,
Ultrasound,SNOMEDCT,446595004,Biopsy of abdomen using ultrasound guidance,,,,,,,,,,,,,,,
Ultrasound,SNOMEDCT,35757004,Echocardiography for determining ventricular contraction,,,,,,,,,,,,,,,
Ultrasound,SNOMEDCT,401217009,Left dorsalis pedis doppler pressure,,,,,,,,,,,,,,,
Ultrasound,SNOMEDCT,445901000,Endobronchial ultrasonography,,,,,,,,,,,,,,,
Ultrasound,SNOMEDCT,401224005,Left posterior tibial ABPI,,,,,,,,,,,,,,,
Ultrasound,SNOMEDCT,711306005,Ultrasonography of body cavity structure,,,,,,,,,,,,,,,
Ultrasound,SNOMEDCT,709644003,Ultrasonography guided biopsy of spleen,,,,,,,,,,,,,,,
Ultrasound,SNOMEDCT,28566009,"Echography, M-mode, complete",,,,,,,,,,,,,,,
Ultrasound,SNOMEDCT,241479003,Subphrenic US scan,,,,,,,,,,,,,,,
Ultrasound,SNOMEDCT,449922004,Ultrasonography of lower limb,,,,,,,,,,,,,,,
Ultrasound,SNOMEDCT,858541000000100,Ultrasonography guided removal of subcutaneous contraceptive implant,,,,,,,,,,,,,,,
Ultrasound,SNOMEDCT,30462004,"Echography of breast, B-scan",,,,,,,,,,,,,,,
Ultrasound,SNOMEDCT,108283006,Ultrasound procedure on cardiovascular system,,,,,,,,,,,,,,,
Ultrasound,SNOMEDCT,703338002,Stress echocardiography using dobutamine,,,,,,,,,,,,,,,
Ultrasound,SNOMEDCT,401221002,Ankle brachial pressure index,,,,,,,,,,,,,,,
Ultrasound,SNOMEDCT,418733007,US scan of abdominal vessels,,,,,,,,,,,,,,,
Ultrasound,SNOMEDCT,905871000000102,Ultrasonography guided insertion of nephrostomy tube into transplanted kidney,,,,,,,,,,,,,,,
Ultrasound,SNOMEDCT,241450005,Midliner US scan,,,,,,,,,,,,,,,
Ultrasound,SNOMEDCT,440119007,Transcranial Doppler ultrasonography of intracranial artery with study of vasoreactivity,,,,,,,,,,,,,,,
Ultrasound,SNOMEDCT,241456004,US scan of salivary glands,,,,,,,,,,,,,,,
Ultrasound,SNOMEDCT,241469000,Intravascular ultrasound of arterial graft,,,,,,,,,,,,,,,
Ultrasound,SNOMEDCT,312813005,Ultrasound scan of upper limb arteries,,,,,,,,,,,,,,,
Ultrasound,SNOMEDCT,418793009,US doppler scan of femoropopliteal artery,,,,,,,,,,,,,,,
Ultrasound,SNOMEDCT,431983006,US guided aspiration of shoulder,,,,,,,,,,,,,,,
Ultrasound,SNOMEDCT,829861000000105,Ultrasonography guided insertion of fiducial marker into pancreas,,,,,,,,,,,,,,,
Ultrasound,SNOMEDCT,711308006,Ultrasonography guided puncture of cyst of kidney,,,,,,,,,,,,,,,
Ultrasound,SNOMEDCT,438817008,Ultrasonography of subcutaneous contraceptive implant,,,,,,,,,,,,,,,
Ultrasound,SNOMEDCT,432651001,US of lumbar spine,,,,,,,,,,,,,,,
Ultrasound,SNOMEDCT,438787007,Doppler ultrasonography of arteriovenous fistula for hemodialysis,,,,,,,,,,,,,,,
Ultrasound,SNOMEDCT,21623001,Fetal biophysical profile,,,,,,,,,,,,,,,
Ultrasound,SNOMEDCT,432430009,Ultrasonography of sciatic nerve,,,,,,,,,,,,,,,
Ultrasound,SNOMEDCT,425789000,Transluminal intracardiac echocardiography,,,,,,,,,,,,,,,
Ultrasound,SNOMEDCT,448761005,Intracardiac three dimensional echocardiography,,,,,,,,,,,,,,,
Ultrasound,SNOMEDCT,47079000,Ultrasonography of breast,,,,,,,,,,,,,,,
Ultrasound,SNOMEDCT,29967000,"Echography, scan B-mode for placement of radiation fields",,,,,,,,,,,,,,,
Ultrasound,SNOMEDCT,989471000000104,Ultrasonography for AFI (amniotic fluid index),,,,,,,,,,,,,,,
Ultrasound,SNOMEDCT,241502008,US scan of hip,,,,,,,,,,,,,,,
Ultrasound,SNOMEDCT,446810002,Ultrasonography of multiple pregnancy for foetal nuchal translucency,,,,,,,,,,,,,,,
Ultrasound,SNOMEDCT,427253008,US scan of lower leg,,,,,,,,,,,,,,,
Ultrasound,SNOMEDCT,10374007,"Echography, contact B-scan",,,,,,,,,,,,,,,
Ultrasound,SNOMEDCT,927531000000100,Ultrasonography of transplanted kidney with contrast,,,,,,,,,,,,,,,
Ultrasound,SNOMEDCT,446522006,Ultrasonography in first trimester,,,,,,,,,,,,,,,
Ultrasound,SNOMEDCT,419840005,US scan of pericardium,,,,,,,,,,,,,,,
Ultrasound,SNOMEDCT,432898007,US scan of thoracic spine,,,,,,,,,,,,,,,
Ultrasound,SNOMEDCT,702690005,Doppler ultrasound of transplant liver,,,,,,,,,,,,,,,
Ultrasound,SNOMEDCT,241468008,Intravascular ultrasound of intracranial artery,,,,,,,,,,,,,,,
Ultrasound,SNOMEDCT,397521009,Ultrasonic biomicroscopy,,,,,,,,,,,,,,,
Ultrasound,SNOMEDCT,241471000,US scan of native liver,,,,,,,,,,,,,,,
Ultrasound,SNOMEDCT,241487002,US scan of prostate,,,,,,,,,,,,,,,
Ultrasound,SNOMEDCT,24135002,Ultrasonography of total body,,,,,,,,,,,,,,,
Ultrasound,SNOMEDCT,431843004,US of subtalar joint,,,,,,,,,,,,,,,
Ultrasound,SNOMEDCT,432148009,US guided aspiration of foot,,,,,,,,,,,,,,,
Ultrasound,SNOMEDCT,443631006,Ultrasonography with contrast,,,,,,,,,,,,,,,
Ultrasound,SNOMEDCT,446920006,Transvaginal ultrasonography to determine the estimated date of confinement,,,,,,,,,,,,,,,
Ultrasound,SNOMEDCT,442920008,Percutaneous biopsy of muscle using ultrasound guidance,,,,,,,,,,,,,,,
Ultrasound,SNOMEDCT,431894006,Ultrasonography of transjugular intrahepatic portosystemic shunt stent,,,,,,,,,,,,,,,
Ultrasound,SNOMEDCT,312725000,Duplex scan of lower limb veins,,,,,,,,,,,,,,,
Ultrasound,SNOMEDCT,431553009,Endoanal US examination of rectal sphincter,,,,,,,,,,,,,,,
Ultrasound,SNOMEDCT,36870006,"Echoencephalography, A-mode",,,,,,,,,,,,,,,
Ultrasound,SNOMEDCT,303922008,US shoulder region,,,,,,,,,,,,,,,
Ultrasound,SNOMEDCT,252443000,Continuous wave ultrasonic Doppler,,,,,,,,,,,,,,,
Ultrasound,SNOMEDCT,419147005,US scan and drainage of salivary glands,,,,,,,,,,,,,,,
Ultrasound,SNOMEDCT,425848005,Ultrasound scan of buttock,,,,,,,,,,,,,,,
Ultrasound,SNOMEDCT,241457008,US scan of parotid gland,,,,,,,,,,,,,,,
Ultrasound,SNOMEDCT,51006009,Echoencephalography,,,,,,,,,,,,,,,
Ultrasound,SNOMEDCT,713554007,Ultrasonography of tube device with contrast,,,,,,,,,,,,,,,
Ultrasound,SNOMEDCT,431344001,US guided injection of tendon sheath,,,,,,,,,,,,,,,
Ultrasound,SNOMEDCT,241455000,US scan of thyroid,,,,,,,,,,,,,,,
Ultrasound,SNOMEDCT,432545004,Cardiac radiofrequency ablation using ultrasound guidance,,,,,,,,,,,,,,,
Ultrasound,SNOMEDCT,841191000000109,Ultrasonography guided percutaneous transluminal embolisation of uterine artery,,,,,,,,,,,,,,,
Ultrasound,SNOMEDCT,241467003,Intravascular ultrasound of artery,,,,,,,,,,,,,,,
Ultrasound,SNOMEDCT,423911002,Triplex doppler ultrasonic,,,,,,,,,,,,,,,
Ultrasound,SNOMEDCT,83949009,Chiropractic ultrasound,,,,,,,,,,,,,,,
Ultrasound,SNOMEDCT,446353007,Ultrasonography in third trimester,,,,,,,,,,,,,,,
Ultrasound,SNOMEDCT,710790002,Ultrasonography guided puncture and aspiration,,,,,,,,,,,,,,,
Ultrasound,SNOMEDCT,440036001,Transcranial Doppler ultrasonography of intracranial artery using microbubble contrast media for detection of emboli,,,,,,,,,,,,,,,
Ultrasound,SNOMEDCT,432849003,Ultrasonography of forefoot,,,,,,,,,,,,,,,
Ultrasound,SNOMEDCT,308744006,Orthopedic US scan,,,,,,,,,,,,,,,
Ultrasound,SNOMEDCT,401219007,Left posterior tibial doppler pressure,,,,,,,,,,,,,,,
Ultrasound,SNOMEDCT,433069004,US scan of breast for skin marking,,,,,,,,,,,,,,,
Ultrasound,SNOMEDCT,241498001,US scan of elbow,,,,,,,,,,,,,,,
Ultrasound,SNOMEDCT,303918003,US male genital system,,,,,,,,,,,,,,,
Ultrasound,SNOMEDCT,418762008,US doppler scan of penis,,,,,,,,,,,,,,,
Ultrasound,SNOMEDCT,86599005,"Echography, scan B-mode for placental localisation",,,,,,,,,,,,,,,
Ultrasound,SNOMEDCT,419739000,US scan and biopsy of liver,,,,,,,,,,,,,,,
Ultrasound,SNOMEDCT,89343007,Ultrasound study follow-up,,,,,,,,,,,,,,,
Ultrasound,SNOMEDCT,944551000000102,Ultrasonography guided fine needle aspiration biopsy of supraclavicular fossa,,,,,,,,,,,,,,,
Ultrasound,SNOMEDCT,169668007,Antenatal ultrasound scan 4-8 weeks,,,,,,,,,,,,,,,
Ultrasound,SNOMEDCT,433231002,Contrast echocardiography,,,,,,,,,,,,,,,
Ultrasound,SNOMEDCT,431767002,Ultrasonography of supraclavicular fossa,,,,,,,,,,,,,,,
Ultrasound,SNOMEDCT,432721000,Biopsy of shoulder using ultrasound guidance,,,,,,,,,,,,,,,
Ultrasound,SNOMEDCT,1385001,"Echography, scan B-mode for fetal age determination",,,,,,,,,,,,,,,
Ultrasound,SNOMEDCT,91672001,Ultrasound examination of joint,,,,,,,,,,,,,,,
Ultrasound,SNOMEDCT,911671000000103,Ultrasonography guided biopsy of transplanted liver,,,,,,,,,,,,,,,
Ultrasound,SNOMEDCT,8306009,Diagnostic Doppler ultrasonography,,,,,,,,,,,,,,,
Ultrasound,SNOMEDCT,312726004,Duplex scan of upper limb arteries,,,,,,,,,,,,,,,
Ultrasound,SNOMEDCT,431750009,US doppler flow mapping of vein,,,,,,,,,,,,,,,
Ultrasound,SNOMEDCT,419453004,US scan venography of upper limbs,,,,,,,,,,,,,,,
Ultrasound,SNOMEDCT,76930006,"Ophthalmic echography, immersion B-scan",,,,,,,,,,,,,,,
Ultrasound,SNOMEDCT,431623007,US of cervical spine,,,,,,,,,,,,,,,
Ultrasound,SNOMEDCT,974761000000106,Ultrasonography of gallbladder with contrast,,,,,,,,,,,,,,,
Ultrasound,SNOMEDCT,241513006,US scan of rotator cuff,,,,,,,,,,,,,,,
Ultrasound,SNOMEDCT,420206007,US scan of pericardium and aspiration,,,,,,,,,,,,,,,
Ultrasound,SNOMEDCT,74874009,"Echography of chest, real time with image documentation",,,,,,,,,,,,,,,
Ultrasound,SNOMEDCT,241504009,US scan of knee,,,,,,,,,,,,,,,
Ultrasound,SNOMEDCT,45689001,Femoral phlebography,,,,,,,,,,,,,,,
Ultrasound,SNOMEDCT,228701000000101,Fetal ascites scan,,,,,,,,,,,,,,,
Ultrasound,SNOMEDCT,711554003,Doppler ultrasonography of pelvic vascular structure,,,,,,,,,,,,,,,
Ultrasound,SNOMEDCT,709856004,Wrist brachial pressure index,,,,,,,,,,,,,,,
Ultrasound,SNOMEDCT,855021000000107,Ultrasonography of multiple pregnancy,,,,,,,,,,,,,,,
Ultrasound,SNOMEDCT,438818003,Ultrasonography of uterus with saline infusion,,,,,,,,,,,,,,,
Ultrasound,SNOMEDCT,911861000000109,Ultrasound guided brachytherapy of cervix,,,,,,,,,,,,,,,
Ultrasound,SNOMEDCT,228551000000105,Mid trimester scan,,,,,,,,,,,,,,,
Ultrasound,SNOMEDCT,829841000000109,Ultrasonography guided insertion of fiducial marker,,,,,,,,,,,,,,,
Ultrasound,SNOMEDCT,710341000,Doppler ultrasonography of vascular structure of abdomen,,,,,,,,,,,,,,,
Ultrasound,SNOMEDCT,431324007,Doppler ultrasonography of artery of upper limb,,,,,,,,,,,,,,,
Ultrasound,SNOMEDCT,276021004,US scan of carotid,,,,,,,,,,,,,,,
Ultrasound,SNOMEDCT,252819009,B scan ultrasound - with Doppler studies,,,,,,,,,,,,,,,
Ultrasound,SNOMEDCT,432855008,Ultrasonography of symphysis pubis,,,,,,,,,,,,,,,
Ultrasound,SNOMEDCT,432547007,US guided reduction of intestinal intussusception,,,,,,,,,,,,,,,
Ultrasound,SNOMEDCT,418178002,US angiography of subclavian artery,,,,,,,,,,,,,,,
Ultrasound,SNOMEDCT,431218003,Ultrasound doppler flow mapping of vein of lower limb,,,,,,,,,,,,,,,
Ultrasound,SNOMEDCT,312727008,Duplex scan veins of upper limb,,,,,,,,,,,,,,,
Ultrasound,SNOMEDCT,408814002,Ultrasound scan for fetal anomaly,,,,,,,,,,,,,,,
Ultrasound,SNOMEDCT,77973006,Doppler flow mapping of head and neck,,,,,,,,,,,,,,,
Ultrasound,SNOMEDCT,811131000000103,Ultrasonography guided biopsy of soft tissue of thigh,,,,,,,,,,,,,,,
Ultrasound,SNOMEDCT,445865006,Sampling of fetal blood using ultrasound guidance,,,,,,,,,,,,,,,
Ultrasound,SNOMEDCT,842971000000100,Ultrasonography guided marking of skin over small saphenous vein,,,,,,,,,,,,,,,
Ultrasound,SNOMEDCT,990271000000107,Ultrasonography surveillance of liver for hepatocellular carcinoma,,,,,,,,,,,,,,,
Ultrasound,SNOMEDCT,431217008,Ultrasound doppler flow mapping of artery of lower limb,,,,,,,,,,,,,,,
Ultrasound,SNOMEDCT,865041000000107,Ultrasonography of urethra,,,,,,,,,,,,,,,
Ultrasound,SNOMEDCT,433233004,Exercise stress echocardiography,,,,,,,,,,,,,,,
Ultrasound,SNOMEDCT,432157003,US guided vacuum assisted biopsy of breast,,,,,,,,,,,,,,,
Ultrasound,SNOMEDCT,712536000,Ultrasonography guided biopsy of limb,,,,,,,,,,,,,,,
Ultrasound,SNOMEDCT,442811000,Percutaneous needle biopsy of the thyroid using ultrasound guidance,,,,,,,,,,,,,,,
Ultrasound,SNOMEDCT,710303007,Ultrasonography of shunt device,,,,,,,,,,,,,,,
Ultrasound,SNOMEDCT,48526000,Ultrasound peripheral vascular flow study,,,,,,,,,,,,,,,
Ultrasound,SNOMEDCT,418621009,US venography of saphenous vein,,,,,,,,,,,,,,,
Ultrasound,SNOMEDCT,432853001,US scan of anterior abdominal wall,,,,,,,,,,,,,,,
Ultrasound,SNOMEDCT,844621000000101,Ultrasonography of vocal cord,,,,,,,,,,,,,,,
Ultrasound,SNOMEDCT,431648005,Transcranial US doppler scan,,,,,,,,,,,,,,,
Ultrasound,SNOMEDCT,129120004,Ultrasound phlebography of hepatic vein,,,,,,,,,,,,,,,
Ultrasound,SNOMEDCT,711181007,Ultrasonography guided aspiration of upper limb,,,,,,,,,,,,,,,
